date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2021-03,3748225,3804471,3860718,3916965,3973211,4029458,4085704,4141951,4203248,4264545,4325841,4387138,4448435,4445722,4443008,4440295,4437581,4434868,4438535,4442202,4445870,4449537,4453204,4510484,4567765,4625045,4682326,4739606,4755400,4771194,4786988,4802782,4818576,4784019,4749462,4714904,4680347,4645790,4582531,4519272,4456014,4392755,4329496,4288971,4248446,4207922,4167397,4126872,4148455,4170037,4191620,4213202,4234785,4277920,4321055,4364190,4407325,4450460,4411123,4371786,4332448,4293111,4253774,4125519,3997264,3869009,3740754,3612499,3474821,3337142,3199464,3061785,2924107,2734255,2544403,2354551,2164699,1974847,1831184,1687521,1543859,1400196,1256533,1158691,1060848,963006,865163,767321,683370,599419,515468,431517,347566,296033,244500,192966,141433,89900,80227,70553,60880
2021-04,3739920,3797099,3854278,3911457,3968636,4025814,4082993,4140172,4201115,4262059,4323002,4383946,4444889,4443083,4441277,4439471,4437665,4435859,4439416,4442973,4446529,4450086,4453643,4509366,4565090,4620813,4676537,4732260,4750360,4768460,4786560,4804660,4822760,4787719,4752677,4717636,4682594,4647553,4585474,4523395,4461315,4399236,4337157,4293949,4250741,4207534,4164326,4121118,4143903,4166687,4189472,4212256,4235041,4276803,4318565,4360328,4402090,4443852,4406545,4369238,4331930,4294623,4257316,4129836,4002356,3874875,3747395,3619915,3482161,3344406,3206652,3068897,2931143,2741422,2551701,2361981,2172260,1982539,1837751,1692963,1548176,1403388,1258600,1160368,1062136,963904,865672,767440,683513,599585,515658,431730,347803,296249,244695,193141,141587,90033,80356,70679,61003
2021-05,3731616,3789727,3847838,3905949,3964060,4022171,4080282,4138393,4198983,4259573,4320163,4380753,4441343,4440444,4439545,4438647,4437748,4436849,4440296,4443742,4447189,4450635,4454082,4508248,4562414,4616581,4670747,4724913,4745319,4765725,4786132,4806538,4826944,4791418,4755893,4720367,4684842,4649316,4588416,4527517,4466617,4405718,4344818,4298927,4253037,4207146,4161256,4115365,4139351,4163338,4187324,4211311,4235297,4275686,4316076,4356465,4396855,4437244,4401967,4366690,4331413,4296136,4260859,4134153,4007448,3880742,3754037,3627331,3489501,3351670,3213840,3076009,2938179,2748589,2559000,2369410,2179821,1990231,1844318,1698405,1552493,1406580,1260667,1162046,1063424,964803,866181,767560,683656,599752,515848,431944,348040,296465,244890,193316,141741,90166,80486,70806,61125
2021-06,3723312,3782355,3841398,3900441,3959484,4018528,4077571,4136614,4196851,4257087,4317324,4377560,4437797,4437805,4437814,4437822,4437831,4437839,4441175,4444512,4447848,4451185,4454521,4507130,4559739,4612349,4664958,4717567,4740279,4762991,4785704,4808416,4831128,4795118,4759108,4723099,4687089,4651079,4591359,4531639,4471919,4412199,4352479,4303906,4255332,4206759,4158185,4109612,4134800,4159988,4185177,4210365,4235553,4274569,4313586,4352602,4391619,4430635,4397388,4364141,4330895,4297648,4264401,4138470,4012539,3886609,3760678,3634747,3496841,3358934,3221028,3083121,2945215,2755757,2566299,2376840,2187382,1997924,1850886,1703848,1556811,1409773,1262735,1163724,1064713,965701,866690,767679,683799,599918,516038,432157,348277,296681,245086,193490,141895,90299,80615,70932,61248
2021-07,3715007,3774983,3834958,3894933,3954909,4014884,4074860,4134835,4194718,4254601,4314484,4374367,4434250,4435166,4436082,4436998,4437914,4438830,4442056,4445282,4448508,4451734,4454960,4506012,4557064,4608116,4659168,4710220,4735238,4760257,4785275,4810294,4835312,4798818,4762324,4725830,4689336,4652842,4594302,4535761,4477221,4418680,4360140,4308884,4257628,4206371,4155115,4103859,4130249,4156639,4183029,4209419,4235809,4273453,4311096,4348740,4386383,4424027,4392810,4361594,4330377,4299161,4267944,4142788,4017632,3892475,3767319,3642163,3504181,3366198,3228216,3090233,2952251,2762924,2573597,2384270,2194943,2005616,1857453,1709290,1561128,1412965,1264802,1165401,1066001,966600,867200,767799,683942,600085,516228,432371,348514,296898,245281,193665,142048,90432,80745,71058,61371
2021-08,3706703,3767610,3828518,3889426,3950333,4011241,4072148,4133056,4192586,4252115,4311645,4371174,4430704,4432527,4434350,4436174,4437997,4439820,4442936,4446051,4449167,4452282,4455398,4504893,4554388,4603884,4653379,4702874,4730198,4757523,4784847,4812172,4839496,4802518,4765540,4728561,4691583,4654605,4597244,4539883,4482523,4425162,4367801,4313862,4259923,4205983,4152044,4098105,4125697,4153289,4180881,4208473,4236065,4272336,4308607,4344877,4381148,4417419,4388232,4359046,4329859,4300673,4271486,4147105,4022723,3898342,3773960,3649579,3511521,3373462,3235404,3097345,2959287,2770091,2580895,2391700,2202504,2013308,1864020,1714732,1565445,1416157,1266869,1167079,1067289,967498,867708,767918,684085,600251,516418,432584,348751,297114,245477,193840,142203,90566,80875,71184,61493
2021-09,3698398,3760238,3822078,3883918,3945758,4007597,4069437,4131277,4190453,4249629,4308806,4367982,4427158,4429888,4432619,4435349,4438080,4440810,4443815,4446821,4449826,4452832,4455837,4503775,4551713,4599652,4647590,4695528,4725158,4754789,4784419,4814050,4843680,4806218,4768755,4731293,4693830,4656368,4600187,4544006,4487824,4431643,4375462,4318840,4262218,4205596,4148974,4092352,4121146,4149940,4178733,4207527,4236321,4271219,4306117,4341015,4375913,4410811,4383655,4356498,4329342,4302185,4275029,4151422,4027816,3904209,3780603,3656996,3518861,3380727,3242592,3104458,2966323,2777259,2588194,2399130,2210065,2021001,1870588,1720175,1569762,1419349,1268936,1168756,1068576,968397,868217,768037,684227,600417,516608,432798,348988,297330,245672,194015,142357,90699,81005,71310,61616
2021-10,3690094,3752866,3815638,3878410,3941182,4003954,4066726,4129498,4188321,4247144,4305966,4364789,4423612,4427250,4430888,4434525,4438163,4441801,4444696,4447591,4450486,4453381,4456276,4502657,4549038,4595419,4641800,4688181,4720117,4752054,4783990,4815927,4847863,4809917,4771970,4734024,4696077,4658131,4603129,4548128,4493126,4438125,4383123,4323818,4264513,4205209,4145904,4086599,4116595,4146590,4176586,4206581,4236577,4270102,4303627,4337153,4370678,4404203,4379077,4353950,4328824,4303697,4278571,4155739,4032907,3910076,3787244,3664412,3526201,3387991,3249780,3111570,2973359,2784426,2595493,2406559,2217626,2028693,1877155,1725617,1574079,1422541,1271003,1170434,1069865,969295,868726,768157,684371,600584,516798,433011,349225,297546,245868,194189,142511,90832,81134,71436,61739
2021-11,3681790,3745494,3809198,3872902,3936606,4000311,4064015,4127719,4186188,4244658,4303127,4361597,4420066,4424611,4429156,4433701,4438246,4442791,4445576,4448361,4451145,4453930,4456715,4501539,4546363,4591187,4636011,4680835,4715077,4749320,4783562,4817805,4852047,4813616,4775186,4736755,4698325,4659894,4606072,4552250,4498428,4444606,4390784,4328796,4266809,4204821,4142834,4080846,4112043,4143241,4174438,4205636,4236833,4268985,4301137,4333290,4365442,4397594,4374498,4351402,4328306,4305210,4282114,4160057,4038000,3915942,3793885,3671828,3533541,3395255,3256968,3118682,2980395,2791593,2602791,2413989,2225187,2036385,1883722,1731059,1578396,1425733,1273070,1172111,1071152,970194,869235,768276,684513,600750,516988,433225,349462,297763,246063,194364,142664,90965,81264,71563,61861
2021-12,3673485,3738122,3802758,3867394,3932031,3996667,4061304,4125940,4184056,4242172,4300288,4358404,4416520,4421972,4427424,4432877,4438329,4443781,4446456,4449130,4451805,4454479,4457154,4500421,4543688,4586954,4630221,4673488,4710037,4746585,4783134,4819682,4856231,4817316,4778401,4739487,4700572,4661657,4609015,4556372,4503730,4451087,4398445,4333774,4269104,4204433,4139763,4075092,4107492,4139891,4172291,4204690,4237090,4267869,4298648,4329428,4360207,4390986,4369920,4348854,4327788,4306722,4285656,4164374,4043091,3921809,3800526,3679244,3540881,3402519,3264156,3125794,2987431,2798760,2610090,2421419,2232749,2044078,1890290,1736502,1582713,1428925,1275137,1173789,1072441,971092,869744,768396,684657,600917,517178,433438,349699,297979,246259,194538,142818,91098,81393,71689,61984
2022-01,3668960,3733953,3798946,3863939,3928932,3993926,4058919,4123912,4181423,4238934,4296444,4353955,4411466,4418592,4425718,4432843,4439969,4447095,4449266,4451438,4453609,4455781,4457952,4499825,4541699,4583572,4625446,4667319,4705708,4744096,4782485,4820873,4859262,4820135,4781008,4741881,4702754,4663627,4612030,4560433,4508835,4457238,4405641,4339479,4273317,4207155,4140993,4074831,4107156,4139481,4171807,4204132,4236457,4265896,4295335,4324775,4354214,4383653,4364596,4345538,4326481,4307423,4288366,4168076,4047786,3927496,3807206,3686916,3547853,3408790,3269727,3130664,2991601,2804274,2616948,2429621,2242295,2054968,1899943,1744918,1589892,1434867,1279842,1177745,1075648,973550,871453,769356,685521,601685,517850,434014,350179,298408,246638,194867,143097,91326,81613,71899,62186
2022-02,3664434,3729784,3795134,3860484,3925834,3991184,4056534,4121884,4178790,4235696,4292601,4349507,4406413,4415212,4424011,4432810,4441609,4450408,4452076,4453745,4455413,4457082,4458750,4499230,4539710,4580190,4620670,4661150,4701378,4741607,4781835,4822064,4862292,4822953,4783614,4744275,4704936,4665597,4615045,4564493,4513940,4463388,4412836,4345183,4277529,4209876,4142222,4074569,4106820,4139071,4171323,4203574,4235825,4263924,4292023,4320121,4348220,4376319,4359270,4342222,4325173,4308125,4291076,4171779,4052481,3933184,3813886,3694589,3554826,3415062,3275299,3135535,2995772,2809789,2623806,2437824,2251841,2065858,1909596,1753334,1597072,1440810,1284548,1181702,1078856,976009,873163,770317,686386,602454,518523,434591,350660,298839,247017,195196,143374,91553,81831,72109,62387
2022-03,3659910,3725616,3791323,3857030,3922736,3988443,4054149,4119856,4176157,4232457,4288758,4345058,4401359,4411832,4422304,4432777,4443249,4453722,4454887,4456052,4457218,4458383,4459548,4498635,4537722,4576808,4615895,4654982,4697050,4739118,4781187,4823255,4865323,4825772,4786221,4746670,4707119,4667568,4618061,4568553,4519046,4469538,4420031,4350886,4281742,4212597,4143453,4074308,4106485,4138662,4170839,4203016,4235193,4261952,4288710,4315469,4342227,4368986,4353946,4338906,4323866,4308826,4293786,4175481,4057176,3938872,3820567,3702262,3561798,3421334,3280871,3140407,2999943,2815304,2630665,2446026,2261387,2076748,1919249,1761750,1604251,1446752,1289253,1185658,1082063,978467,874872,771277,687250,603222,519195,435167,351140,299268,247396,195525,143653,91781,82050,72320,62589
2022-04,3655384,3721447,3787511,3853575,3919638,3985702,4051765,4117829,4173524,4229220,4284915,4340611,4396306,4408452,4420598,4432744,4444890,4457036,4457698,4458360,4459022,4459684,4460346,4498039,4535733,4573426,4611120,4648813,4692721,4736629,4780537,4824445,4868353,4828590,4788827,4749064,4709301,4669538,4621076,4572614,4524151,4475689,4427227,4356591,4285955,4215318,4144682,4074046,4106149,4138252,4170355,4202458,4234561,4259979,4285398,4310816,4336235,4361653,4348622,4335591,4322559,4309528,4296497,4179184,4061872,3944559,3827247,3709934,3568770,3427606,3286442,3145278,3004114,2820819,2637524,2454228,2270933,2087638,1928902,1770166,1611430,1452694,1293958,1189614,1085270,980926,876582,772238,688114,603991,519867,435744,351620,299698,247775,195853,143930,92008,82269,72530,62790
2022-05,3650858,3717279,3783699,3850119,3916540,3982960,4049381,4115801,4170891,4225981,4281072,4336162,4391252,4405071,4418891,4432710,4446530,4460349,4460508,4460667,4460826,4460985,4461144,4497444,4533744,4570044,4606344,4642644,4688392,4734140,4779888,4825636,4871384,4831409,4791434,4751459,4711484,4671509,4624092,4576674,4529257,4481839,4434422,4362295,4290167,4218040,4145912,4073785,4105814,4137843,4169871,4201900,4233929,4258007,4282085,4306163,4330241,4354319,4343297,4332274,4321252,4310229,4299207,4182887,4066567,3950247,3833927,3717607,3575742,3433878,3292013,3150149,3008284,2826333,2644382,2462430,2280479,2098528,1938555,1778582,1618610,1458637,1298664,1193571,1088478,983384,878291,773198,688979,604759,520540,436320,352101,300128,248155,196182,144209,92236,82488,72740,62992
2022-06,3646334,3713111,3779888,3846665,3913442,3980219,4046996,4113773,4168258,4222743,4277229,4331714,4386199,4401692,4417185,4432677,4448170,4463663,4463319,4462975,4462630,4462286,4461942,4496849,4531755,4566662,4601568,4636475,4684063,4731651,4779238,4826826,4874414,4834227,4794040,4753853,4713666,4673479,4627107,4580735,4534362,4487990,4441618,4367999,4294380,4220761,4147142,4073523,4105478,4137433,4169387,4201342,4233297,4256035,4278773,4301510,4324248,4346986,4337972,4328958,4319945,4310931,4301917,4186590,4071262,3955935,3840607,3725280,3582715,3440150,3297585,3155020,3012455,2831848,2651240,2470633,2290025,2109418,1948208,1786998,1625789,1464579,1303369,1197527,1091685,985843,880001,774159,689843,605528,521212,436897,352581,300557,248534,196510,144487,92463,82706,72950,63194
2022-07,3641808,3708942,3776076,3843210,3910344,3977478,4044612,4111746,4165626,4219506,4273385,4327265,4381145,4398311,4415477,4432644,4449810,4466976,4466129,4465282,4464434,4463587,4462740,4496253,4529766,4563280,4596793,4630306,4679734,4729161,4778589,4828016,4877444,4837045,4796646,4756248,4715849,4675450,4630123,4584795,4539468,4494140,4448813,4373703,4298593,4223482,4148372,4073262,4105143,4137023,4168904,4200784,4232665,4254062,4275460,4296857,4318255,4339652,4332647,4325642,4318637,4311632,4304627,4190292,4075957,3961622,3847287,3732952,3589687,3446422,3303156,3159891,3016626,2837362,2658099,2478835,2299572,2120308,1957861,1795414,1632968,1470521,1308074,1201483,1094892,988301,881710,775119,690707,606296,521884,437473,353061,300987,248913,196839,144765,92691,82926,73160,63395
2022-08,3637282,3704773,3772264,3839755,3907246,3974736,4042227,4109718,4162993,4216267,4269542,4322816,4376091,4394931,4413771,4432610,4451450,4470290,4468940,4467589,4466239,4464888,4463538,4495658,4527778,4559897,4592017,4624137,4675405,4726672,4777940,4829207,4880475,4839864,4799253,4758642,4718031,4677420,4633138,4588856,4544573,4500291,4456009,4379407,4302805,4226204,4149602,4073000,4104807,4136613,4168420,4200226,4232033,4252090,4272147,4292205,4312262,4332319,4327323,4322326,4317330,4312333,4307337,4193995,4080652,3967310,3853967,3740625,3596659,3452694,3308728,3164763,3020797,2842877,2664957,2487038,2309118,2131198,1967514,1803831,1640147,1476464,1312780,1205440,1098100,990760,883420,776080,691572,607065,522557,438050,353542,301417,249293,197168,145044,92919,83145,73371,63597
2022-09,3632758,3700606,3768453,3836300,3904148,3971995,4039843,4107690,4160360,4213029,4265699,4318368,4371038,4391551,4412064,4432577,4453090,4473603,4471750,4469896,4468043,4466189,4464336,4495062,4525789,4556515,4587242,4617968,4671075,4724183,4777290,4830398,4883505,4842682,4801859,4761037,4720214,4679391,4636154,4592916,4549679,4506441,4463204,4385111,4307018,4228925,4150832,4072739,4104471,4136204,4167936,4199669,4231401,4250118,4268835,4287552,4306269,4324986,4321998,4319010,4316023,4313035,4310047,4197697,4085347,3972998,3860648,3748298,3603632,3458966,3314299,3169633,3024967,2848391,2671815,2495240,2318664,2142088,1977167,1812247,1647326,1482406,1317485,1209396,1101307,993218,885129,777040,692436,607833,523229,438626,354022,301847,249672,197496,145321,93146,83363,73581,63798
2022-10,3628232,3696437,3764641,3832845,3901050,3969254,4037459,4105663,4157727,4209791,4261856,4313920,4365984,4388171,4410357,4432544,4454730,4476917,4474560,4472204,4469847,4467491,4465134,4494467,4523800,4553133,4582466,4611799,4666746,4721694,4776641,4831589,4886536,4845501,4804466,4763431,4722396,4681361,4639169,4596976,4554784,4512591,4470399,4390815,4311230,4231646,4152061,4072477,4104135,4135794,4167452,4199111,4230769,4248146,4265522,4282899,4300275,4317652,4316673,4315694,4314715,4313736,4312757,4201400,4090042,3978685,3867327,3755970,3610604,3465237,3319871,3174504,3029138,2853906,2678674,2503442,2328210,2152978,1986820,1820663,1654505,1488348,1322190,1213352,1104514,995677,886839,778001,693301,608602,523902,439203,354503,302277,250051,197826,145600,93374,83583,73791,64000
2022-11,3623708,3692269,3760830,3829391,3897952,3966513,4035074,4103635,4155094,4206553,4258013,4309472,4360931,4384791,4408651,4432510,4456370,4480230,4477370,4474511,4471651,4468792,4465932,4493872,4521811,4549751,4577690,4605630,4662417,4719204,4775992,4832779,4889566,4848319,4807072,4765826,4724579,4683332,4642185,4601037,4559890,4518742,4477595,4396519,4315443,4234368,4153292,4072216,4103800,4135384,4166969,4198553,4230137,4246173,4262210,4278246,4294283,4310319,4311349,4312378,4313408,4314437,4315467,4205102,4094737,3984373,3874008,3763643,3617576,3471509,3325443,3179376,3033309,2859421,2685533,2511644,2337756,2163868,1996474,1829079,1661685,1494290,1326896,1217309,1107722,998135,888548,778961,694165,609370,524574,439779,354983,302707,250430,198154,145877,93601,83801,74001,64201
2022-12,3619182,3688100,3757018,3825936,3894854,3963771,4032689,4101607,4152461,4203315,4254169,4305023,4355877,4381410,4406944,4432477,4458011,4483544,4480181,4476818,4473456,4470093,4466730,4493276,4519822,4546369,4572915,4599461,4658088,4716715,4775343,4833970,4892597,4851138,4809679,4768220,4726761,4685302,4645200,4605097,4564995,4524892,4484790,4402223,4319656,4237088,4154521,4071954,4103464,4134974,4166485,4197995,4229505,4244201,4258897,4273594,4288290,4302986,4306024,4309062,4312101,4315139,4318177,4208805,4099433,3990060,3880688,3771316,3624549,3477782,3331014,3184247,3037480,2864936,2692391,2519847,2347302,2174758,2006127,1837495,1668864,1500232,1331601,1221265,1110929,1000594,890258,779922,695030,610138,525247,440355,355463,303136,250809,198483,146156,93829,84020,74212,64403
